-32.9998	-7.70925e-06	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.00546701	-0.000199444	-7.36442e-06	7.9554e-06	-7.44791e-07	1.18479e-06	7.9554e-06	-7.44791e-07	1.18479e-06	1.48553e-05	-7.93052e-07	4.02596e-06	0.0932533	-0.0033986	-0.000124718	0.000135067	-1.26417e-05	2.0109e-05	0.000135067	-1.26417e-05	2.0109e-05	0.000252216	-1.3456e-05	6.83443e-05	
-32.9997	-9.84142e-06	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.00642149	-0.000234225	-8.63973e-06	9.337e-06	-8.74098e-07	1.39048e-06	9.337e-06	-8.74098e-07	1.39048e-06	1.74352e-05	-9.30681e-07	4.72504e-06	0.100667	-0.00366782	-0.000134379	0.000145626	-1.3629e-05	2.16793e-05	0.000145626	-1.3629e-05	2.16793e-05	0.000271933	-1.45055e-05	7.36848e-05	
-32.9997	-1.24079e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.00747985	-0.000272781	-1.00511e-05	1.08671e-05	-1.01729e-06	1.61825e-06	1.08671e-05	-1.01729e-06	1.61825e-06	2.02924e-05	-1.08307e-06	5.49922e-06	0.108202	-0.00394131	-0.000144155	0.000156328	-1.46295e-05	2.32705e-05	0.000156328	-1.46295e-05	2.32705e-05	0.000291918	-1.55688e-05	7.90971e-05	
-32.9996	-1.54179e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.00862832	-0.000314609	-1.15797e-05	1.25253e-05	-1.17246e-06	1.86507e-06	1.25253e-05	-1.17246e-06	1.86507e-06	2.33888e-05	-1.2482e-06	6.3382e-06	0.11573	-0.00421435	-0.000153876	0.000166987	-1.56258e-05	2.48551e-05	0.000166987	-1.56258e-05	2.48551e-05	0.000311822	-1.66275e-05	8.44873e-05	
-32.9995	-1.86621e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.00978171	-0.000356604	-1.31118e-05	1.41885e-05	-1.32809e-06	2.11262e-06	1.41885e-05	-1.32809e-06	2.11262e-06	2.64946e-05	-1.4138e-06	7.17968e-06	0.122738	-0.00446839	-0.000162884	0.000176881	-1.65504e-05	2.63255e-05	0.000176881	-1.65504e-05	2.63255e-05	0.000330296	-1.76097e-05	8.949e-05	
-32.9994	-2.24858e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0110546	-0.000402939	-1.47993e-05	1.60216e-05	-1.49961e-06	2.38544e-06	1.60216e-05	-1.49961e-06	2.38544e-06	2.99177e-05	-1.59629e-06	8.10713e-06	0.129944	-0.00472944	-0.000172102	0.000187022	-1.7498e-05	2.78326e-05	0.000187022	-1.7498e-05	2.78326e-05	0.000349234	-1.86161e-05	9.46176e-05	
-32.9993	-2.68335e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0124129	-0.000452369	-1.65964e-05	1.79753e-05	-1.68239e-06	2.67617e-06	1.79753e-05	-1.68239e-06	2.67617e-06	3.35659e-05	-1.79074e-06	9.0955e-06	0.137124	-0.00498934	-0.000181241	0.000197093	-1.84388e-05	2.93289e-05	0.000197093	-1.84388e-05	2.93289e-05	0.000368041	-1.96152e-05	9.97094e-05	
-32.9991	-3.15798e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0138102	-0.000503201	-1.84413e-05	1.99823e-05	-1.87014e-06	2.97481e-06	1.99823e-05	-1.87014e-06	2.97481e-06	3.73136e-05	-1.99046e-06	1.01108e-05	0.144046	-0.00523976	-0.000190007	0.000206772	-1.93428e-05	3.07666e-05	0.000206772	-1.93428e-05	3.07666e-05	0.000386114	-2.05748e-05	0.000104602	
-32.999	-3.6739e-05	1.5	-2.00042	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0152474	-0.000555474	-2.03352e-05	2.2044e-05	-2.063e-06	3.28157e-06	2.2044e-05	-2.063e-06	3.28157e-06	4.11635e-05	-2.19559e-06	1.11538e-05	0.150748	-0.00548206	-0.000198452	0.000216112	-2.02151e-05	3.21538e-05	0.000216112	-2.02151e-05	3.21538e-05	0.000403556	-2.15006e-05	0.000109324	
-32.9988	-4.25992e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0167959	-0.000611779	-2.23717e-05	2.42624e-05	-2.27051e-06	3.61163e-06	2.42624e-05	-2.27051e-06	3.61163e-06	4.53061e-05	-2.41628e-06	1.2276e-05	0.157561	-0.00572821	-0.000206992	0.000225575	-2.10986e-05	3.35589e-05	0.000225575	-2.10986e-05	3.35589e-05	0.000421227	-2.24381e-05	0.000114107	
-32.9987	-4.90696e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0184203	-0.000670824	-2.45034e-05	2.65864e-05	-2.48786e-06	3.95734e-06	2.65864e-05	-2.48786e-06	3.95734e-06	4.96458e-05	-2.64742e-06	1.34515e-05	0.164314	-0.00597199	-0.00021541	0.000234921	-2.19711e-05	3.49464e-05	0.000234921	-2.19711e-05	3.49464e-05	0.000438679	-2.33635e-05	0.00011883	
-32.9985	-5.61953e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0201233	-0.000732712	-2.67336e-05	2.90195e-05	-2.71542e-06	4.31928e-06	2.90195e-05	-2.71542e-06	4.31928e-06	5.41893e-05	-2.88939e-06	1.46823e-05	0.171016	-0.00621377	-0.000223718	0.000244163	-2.28336e-05	3.63181e-05	0.000244163	-2.28336e-05	3.63181e-05	0.000455938	-2.42783e-05	0.000123501	
-32.9982	-6.43113e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0219717	-0.000799862	-2.91489e-05	3.16566e-05	-2.96202e-06	4.71151e-06	3.16566e-05	-2.96202e-06	4.71151e-06	5.91136e-05	-3.15157e-06	1.60161e-05	0.177907	-0.00646218	-0.000232209	0.00025363	-2.37169e-05	3.77229e-05	0.00025363	-2.37169e-05	3.77229e-05	0.000473616	-2.52148e-05	0.000128285	
-32.998	-7.20485e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0236574	-0.000861086	-3.13469e-05	3.40582e-05	-3.18659e-06	5.0687e-06	3.40582e-05	-3.18659e-06	5.0687e-06	6.35983e-05	-3.39032e-06	1.72309e-05	0.183884	-0.0066775	-0.000239532	0.000261811	-2.44801e-05	3.89367e-05	0.000261811	-2.44801e-05	3.89367e-05	0.000488893	-2.60238e-05	0.000132418	
-32.9978	-8.09338e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.025515	-0.000928532	-3.37641e-05	3.67012e-05	-3.4337e-06	5.46175e-06	3.67012e-05	-3.4337e-06	5.46175e-06	6.85337e-05	-3.653e-06	1.85676e-05	0.19017	-0.00690373	-0.000247188	0.000270381	-2.52794e-05	4.02079e-05	0.000270381	-2.52794e-05	4.02079e-05	0.000504896	-2.68708e-05	0.000136748	
-32.9975	-9.05795e-05	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0274502	-0.000998776	-3.62768e-05	3.94507e-05	-3.69076e-06	5.87061e-06	3.94507e-05	-3.69076e-06	5.87061e-06	7.3668e-05	-3.92623e-06	1.99581e-05	0.196416	-0.0071284	-0.00025475	0.000278864	-2.60704e-05	4.1466e-05	0.000278864	-2.60704e-05	4.1466e-05	0.000520738	-2.77088e-05	0.000141034	
-32.9972	-0.000101421	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0295385	-0.00107455	-3.89821e-05	4.24133e-05	-3.96772e-06	6.31112e-06	4.24133e-05	-3.96772e-06	6.31112e-06	7.92002e-05	-4.22057e-06	2.14565e-05	0.202848	-0.00735953	-0.000262485	0.000287562	-2.68813e-05	4.27557e-05	0.000287562	-2.68813e-05	4.27557e-05	0.000536981	-2.85676e-05	0.000145428	
-32.9969	-0.000112057	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00042	-2.00042	-4.9	0.0315098	-0.00114606	-4.15303e-05	4.5206e-05	-4.22876e-06	6.72632e-06	4.5206e-05	-4.22876e-06	6.72632e-06	8.44151e-05	-4.49798e-06	2.28687e-05	0.208654	-0.007568	-0.000269422	0.000295382	-2.76101e-05	4.39148e-05	0.000295382	-2.76101e-05	4.39148e-05	0.000551583	-2.93392e-05	0.000149377	
-32.9966	-0.000123729	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0335963	-0.00122173	-4.42215e-05	4.81576e-05	-4.50465e-06	7.16512e-06	4.81576e-05	-4.50465e-06	7.16512e-06	8.99269e-05	-4.79113e-06	2.43614e-05	0.214545	-0.00777937	-0.000276416	0.000303283	-2.83463e-05	4.50857e-05	0.000303283	-2.83463e-05	4.50857e-05	0.000566338	-3.01184e-05	0.000153368	
-32.9962	-0.000136547	1.5	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0358066	-0.00130186	-4.70659e-05	5.12797e-05	-4.79644e-06	7.62924e-06	5.12797e-05	-4.79644e-06	7.62924e-06	9.5757e-05	-5.10115e-06	2.59402e-05	0.220526	-0.00799379	-0.000283467	0.000311269	-2.90903e-05	4.62691e-05	0.000311269	-2.90903e-05	4.62691e-05	0.000581252	-3.09056e-05	0.000157401	
-32.9959	-0.000149729	1.49999	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0380016	-0.00138142	-4.98842e-05	5.43757e-05	-5.08577e-06	8.08942e-06	5.43757e-05	-5.08577e-06	8.08942e-06	0.000101538	-5.40851e-06	2.75057e-05	0.226226	-0.00819792	-0.000290139	0.000318845	-2.97957e-05	4.73913e-05	0.000318845	-2.97957e-05	4.73913e-05	0.000595398	-3.16519e-05	0.000161226	
-32.9955	-0.000163943	1.49999	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0402904	-0.00146435	-5.28162e-05	5.75991e-05	-5.38698e-06	8.56851e-06	5.75991e-05	-5.38698e-06	8.56851e-06	0.000107557	-5.72847e-06	2.91356e-05	0.231935	-0.00840222	-0.000296774	0.000326398	-3.0499e-05	4.851e-05	0.000326398	-3.0499e-05	4.851e-05	0.000609504	-3.23956e-05	0.00016504	
-32.995	-0.000180699	1.49999	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0428965	-0.00155874	-5.61464e-05	6.12634e-05	-5.72936e-06	9.11308e-06	6.12634e-05	-5.72936e-06	9.11308e-06	0.0001144	-6.09212e-06	3.09884e-05	0.23817	-0.00862512	-0.000303962	0.000334606	-3.12629e-05	4.97252e-05	0.000334606	-3.12629e-05	4.97252e-05	0.000624831	-3.32031e-05	0.000169183	
-32.9946	-0.00019504	1.49999	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0450566	-0.00163696	-5.89004e-05	6.42961e-05	-6.0127e-06	9.56375e-06	6.42961e-05	-6.0127e-06	9.56375e-06	0.000120063	-6.39304e-06	3.25218e-05	0.243142	-0.00880267	-0.000309649	0.000341117	-3.18687e-05	5.06891e-05	0.000341117	-3.18687e-05	5.06891e-05	0.000636989	-3.38433e-05	0.00017247	
-32.9942	-0.000211793	1.49999	-2.00041	2.00042	-4.9	2.00042	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0475068	-0.00172565	-6.2017e-05	6.77308e-05	-6.33358e-06	1.00741e-05	6.77308e-05	-6.33358e-06	1.00741e-05	0.000126477	-6.73378e-06	3.42584e-05	0.24858	-0.00899674	-0.000315823	0.000348206	-3.25282e-05	5.17382e-05	0.000348206	-3.25282e-05	5.17382e-05	0.000650228	-3.454e-05	0.000176048	
-32.9937	-0.000229582	1.49999	-2.00041	2.00042	-4.9	2.00043	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0500306	-0.00181698	-6.52197e-05	7.12634e-05	-6.66357e-06	1.0599e-05	7.12634e-05	-6.66357e-06	1.0599e-05	0.000133074	-7.08415e-06	3.60444e-05	0.253977	-0.00918911	-0.000321899	0.000355203	-3.31789e-05	5.27735e-05	0.000355203	-3.31789e-05	5.27735e-05	0.000663294	-3.52271e-05	0.000179579	
-32.9932	-0.000248766	1.49999	-2.00041	2.00042	-4.9	2.00043	2.00042	-4.9	2.00043	-2.00042	-4.9	0.0526718	-0.00191252	-6.8563e-05	7.49542e-05	-7.0083e-06	1.11473e-05	7.49542e-05	-7.0083e-06	1.11473e-05	0.000139966	-7.45015e-06	3.79103e-05	0.259417	-0.00938284	-0.000327971	0.000362218	-3.3831e-05	5.38111e-05	0.000362218	-3.3831e-05	5.38111e-05	0.000676394	-3.59155e-05	0.000183119	
-32.9926	-0.000267756	1.49999	-2.00041	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.055212	-0.00200438	-7.17706e-05	7.84982e-05	-7.3393e-06	1.16738e-05	7.84982e-05	-7.3393e-06	1.16738e-05	0.000146584	-7.80152e-06	3.97019e-05	0.264464	-0.00956236	-0.000333554	0.000368688	-3.44323e-05	5.4768e-05	0.000368688	-3.44323e-05	5.4768e-05	0.000688477	-3.65501e-05	0.000186384	
-32.9921	-0.000288468	1.49999	-2.00041	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.0579062	-0.00210178	-7.51645e-05	8.22512e-05	-7.68977e-06	1.22313e-05	8.22512e-05	-7.68977e-06	1.22313e-05	0.000153592	-8.17353e-06	4.15991e-05	0.269631	-0.00974597	-0.000339219	0.000375276	-3.50443e-05	5.5742e-05	0.000375276	-3.50443e-05	5.5742e-05	0.00070078	-3.71957e-05	0.000189708	
-32.9915	-0.000310089	1.49999	-2.0004	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.0606419	-0.00220065	-7.86019e-05	8.60556e-05	-8.04503e-06	1.27963e-05	8.60556e-05	-8.04503e-06	1.27963e-05	0.000160696	-8.55057e-06	4.35223e-05	0.274695	-0.00992574	-0.000344719	0.000381694	-3.56403e-05	5.66906e-05	0.000381694	-3.56403e-05	5.66906e-05	0.000712765	-3.78241e-05	0.000192945	
-32.9908	-0.000332738	1.49999	-2.0004	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.0634311	-0.00230142	-8.20977e-05	8.99281e-05	-8.4066e-06	1.33715e-05	8.99281e-05	-8.4066e-06	1.33715e-05	0.000167928	-8.93428e-06	4.54798e-05	0.279681	-0.0101025	-0.000350081	0.000387974	-3.62234e-05	5.76186e-05	0.000387974	-3.62234e-05	5.76186e-05	0.000724493	-3.84386e-05	0.000196113	
-32.9902	-0.000356101	1.49999	-2.0004	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.0662335	-0.00240263	-8.5601e-05	9.38123e-05	-8.76923e-06	1.39483e-05	9.38123e-05	-8.76923e-06	1.39483e-05	0.000175181	-9.31907e-06	4.74431e-05	0.284522	-0.010274	-0.000355235	0.000394033	-3.67856e-05	5.85137e-05	0.000394033	-3.67856e-05	5.85137e-05	0.000735807	-3.9031e-05	0.000199169	
-32.9895	-0.000380509	1.49999	-2.0004	2.00042	-4.9	2.00043	2.00042	-4.9	2.00044	-2.00042	-4.89999	0.0690873	-0.00250566	-8.91594e-05	9.77611e-05	-9.13786e-06	1.45347e-05	9.77611e-05	-9.13786e-06	1.45347e-05	0.000182555	-9.71018e-06	4.94391e-05	0.28929	-0.0104426	-0.000360257	0.00039996	-3.73354e-05	5.9389e-05	0.00039996	-3.73354e-05	5.9389e-05	0.000746876	-3.961e-05	0.000202157	
-32.9888	-0.000406992	1.49999	-2.0004	2.00042	-4.9	2.00043	2.00042	-4.9	2.00045	-2.00042	-4.89999	0.0721052	-0.00261458	-9.29126e-05	0.00010193	-9.52699e-06	1.51537e-05	0.00010193	-9.52699e-06	1.51537e-05	0.00019034	-1.0123e-05	5.15461e-05	0.294163	-0.0106148	-0.000365335	0.000405977	-3.78934e-05	6.02774e-05	0.000405977	-3.78934e-05	6.02774e-05	0.000758113	-4.01974e-05	0.000205191	
-32.9881	-0.000433995	1.49998	-2.0004	2.00041	-4.9	2.00043	2.00041	-4.9	2.00045	-2.00042	-4.89999	0.0751056	-0.00272283	-9.66339e-05	0.000106067	-9.91314e-06	1.57679e-05	0.000106067	-9.91314e-06	1.57679e-05	0.000198065	-1.05326e-05	5.36372e-05	0.298846	-0.0107801	-0.000370159	0.000411719	-3.84255e-05	6.11249e-05	0.000411719	-3.84255e-05	6.11249e-05	0.000768835	-4.07572e-05	0.000208086	
-32.9873	-0.000459993	1.49998	-2.0004	2.00041	-4.9	2.00043	2.00041	-4.9	2.00045	-2.00042	-4.89999	0.0779269	-0.00282458	-0.000100124	0.000109951	-1.02756e-05	1.63445e-05	0.000109951	-1.02756e-05	1.63445e-05	0.000205318	-1.0917e-05	5.56e-05	0.303112	-0.0109304	-0.000374502	0.000416911	-3.89065e-05	6.18909e-05	0.000416911	-3.89065e-05	6.18909e-05	0.000778531	-4.12631e-05	0.000210703	
-32.9865	-0.000491392	1.49998	-2.0004	2.00041	-4.9	2.00044	2.00041	-4.9	2.00045	-2.00042	-4.89999	0.081253	-0.0029445	-0.000104228	0.000114521	-1.07021e-05	1.70229e-05	0.000114521	-1.07021e-05	1.70229e-05	0.000213853	-1.13693e-05	5.79098e-05	0.307977	-0.0111016	-0.000379395	0.000422788	-3.94507e-05	6.27579e-05	0.000422788	-3.94507e-05	6.27579e-05	0.000789507	-4.18352e-05	0.000213665	
-32.9857	-0.000519017	1.49998	-2.0004	2.00041	-4.9	2.00044	2.00041	-4.9	2.00045	-2.00042	-4.89999	0.0841116	-0.00304753	-0.000107745	0.000118442	-1.10679e-05	1.76049e-05	0.000118442	-1.10679e-05	1.76049e-05	0.000221174	-1.17573e-05	5.98913e-05	0.312026	-0.0112439	-0.000383415	0.00042764	-3.98998e-05	6.34734e-05	0.00042764	-3.98998e-05	6.34734e-05	0.000798567	-4.23069e-05	0.00021611	
-32.9848	-0.000550549	1.49998	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00046	-2.00042	-4.89999	0.0873027	-0.0031625	-0.00011166	0.000122812	-1.14756e-05	1.82535e-05	0.000122812	-1.14756e-05	1.82535e-05	0.000229334	-1.21895e-05	6.20994e-05	0.316407	-0.0113977	-0.00038771	0.00043285	-4.03817e-05	6.42414e-05	0.00043285	-4.03817e-05	6.42414e-05	0.000808296	-4.2813e-05	0.000218734	
-32.984	-0.000582057	1.49998	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00046	-2.00042	-4.89999	0.0904206	-0.00327479	-0.000115476	0.000127073	-1.18731e-05	1.88859e-05	0.000127073	-1.18731e-05	1.88859e-05	0.000237292	-1.2611e-05	6.42529e-05	0.320555	-0.0115431	-0.00039172	0.000437739	-4.08338e-05	6.4962e-05	0.000437739	-4.08338e-05	6.4962e-05	0.000817427	-4.32875e-05	0.000221198	
-32.9829	-0.000620362	1.49998	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00046	-2.00042	-4.89999	0.0941229	-0.00340808	-0.000119992	0.000132124	-1.23442e-05	1.96354e-05	0.000132124	-1.23442e-05	1.96354e-05	0.000246723	-1.31103e-05	6.68049e-05	0.325317	-0.0117097	-0.000396255	0.000443302	-4.13478e-05	6.57814e-05	0.000443302	-4.13478e-05	6.57814e-05	0.000827815	-4.38266e-05	0.000223999	
-32.9821	-0.000651341	1.49998	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00046	-2.00042	-4.89999	0.0970514	-0.00351348	-0.000123555	0.000136111	-1.27161e-05	2.0227e-05	0.000136111	-1.27161e-05	2.0227e-05	0.000254169	-1.35045e-05	6.88196e-05	0.328965	-0.0118372	-0.000399675	0.000447523	-4.17377e-05	6.64031e-05	0.000447523	-4.17377e-05	6.64031e-05	0.000835698	-4.42352e-05	0.000226125	
-32.9811	-0.000686054	1.49998	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00047	-2.00042	-4.89999	0.100268	-0.0036292	-0.000127457	0.000140483	-1.31238e-05	2.08757e-05	0.000140483	-1.31238e-05	2.08757e-05	0.000262332	-1.39366e-05	7.10285e-05	0.332856	-0.0119729	-0.000403271	0.000451986	-4.21496e-05	6.70602e-05	0.000451986	-4.21496e-05	6.70602e-05	0.000844033	-4.46667e-05	0.000228372	
-32.9801	-0.000723598	1.49997	-2.00039	2.00041	-4.9	2.00044	2.00041	-4.9	2.00047	-2.00042	-4.89999	0.103675	-0.00375172	-0.000131579	0.000145104	-1.35548e-05	2.15613e-05	0.000145104	-1.35548e-05	2.15613e-05	0.000270962	-1.43932e-05	7.33635e-05	0.336852	-0.0121121	-0.000406902	0.000456524	-4.25682e-05	6.7728e-05	0.000456524	-4.25682e-05	6.7728e-05	0.000852507	-4.5105e-05	0.000230656	
-32.979	-0.000760494	1.49997	-2.00039	2.00041	-4.9	2.00045	2.00041	-4.9	2.00047	-2.00042	-4.89999	0.106954	-0.00386962	-0.000135535	0.000149545	-1.39688e-05	2.22201e-05	0.000149545	-1.39688e-05	2.22201e-05	0.000279255	-1.48319e-05	7.56072e-05	0.340582	-0.0122418	-0.000410235	0.000460717	-4.29547e-05	6.83448e-05	0.000460717	-4.29547e-05	6.83448e-05	0.000860337	-4.55093e-05	0.000232767	
-32.9779	-0.000801581	1.49997	-2.00039	2.00041	-4.9	2.00045	2.00041	-4.9	2.00047	-2.00042	-4.89998	0.110532	-0.0039982	-0.000139838	0.00015438	-1.44196e-05	2.29373e-05	0.00015438	-1.44196e-05	2.29373e-05	0.000288284	-1.53095e-05	7.80499e-05	0.344527	-0.0123787	-0.000413696	0.000465103	-4.33588e-05	6.89898e-05	0.000465103	-4.33588e-05	6.89898e-05	0.000868528	-4.59317e-05	0.000234974	
